episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
3,2090,0.059168704,1,[-0.09],0.6190476190476191,2,0,[0]
3,2100,0.066941604,1,[-0.1],0.8,2,0,[0]
3,2110,0.080459185,0,[-0.08],0.5,2,0,[1]
3,2120,0.114960045,1,[-0.15],1.1904761904761905,7,0,[0]
3,2130,-0.022942945,1,[0.],0.0,4,0,[1]
3,2140,-0.038822137,1,[0.03],0.0,0,0,[0]
3,2150,-0.0045539215,1,[0.05],0.0,0,0,[1]
3,2160,-0.10802908,1,[0.11],0.0,0,0,[0]
4,2170,0.058300037,1,[0.07],0.0,0,0,[1]
4,2180,0.042682026,0,[0.02],0.35294117647058826,2,0,[0]
4,2190,0.028462257,0,[0.],0.375,2,0,[0]
4,2200,0.08112634,1,[-0.08],0.5,2,0,[1]
4,2210,-0.022609279,0,[0.03],0.15789473684210525,1,0,[1]
4,2220,0.036012225,0,[0.03],0.15789473684210525,2,0,[1]
4,2230,0.08866373,0,[-0.16],1.5789473684210527,4,0,[1]
4,2240,-0.07073906,0,[0.07],0.05,1,0,[1]
4,2250,0.102157064,0,[0.43],0.13636363636363635,2,0,[1]
4,2260,0.029084787,1,[0.02],0.0,0,0,[0]
4,2270,0.044978485,0,[0.1],0.047619047619047616,1,0,[0]
4,2280,0.088102564,1,[-0.11],0.7368421052631579,3,0,[0]
4,2290,-0.025640346,1,[0.04],0.0,0,0,[0]
4,2300,0.121114604,1,[-0.11],0.6,7,0,[1]
4,2310,0.122223616,1,[0.18],0.5238095238095238,6,0,[0]
4,2320,-0.037505537,1,[0.],0.3,2,0,[0]
4,2330,-0.014286481,1,[0.07],0.0,0,0,[1]
4,2340,0.026462737,0,[0.08],0.0,0,0,[0]
4,2350,0.04187336,1,[0.06],0.0,0,0,[1]
4,2360,0.033176538,0,[-0.04],0.23529411764705882,2,0,[0]
4,2370,-0.013380766,1,[0.04],0.10526315789473684,1,0,[0]
4,2380,0.07683289,0,[-0.17],1.5294117647058822,4,0,[1]
4,2390,0.087612435,0,[-0.15],1.2222222222222223,4,0,[1]
4,2400,0.07884492,0,[0.2],0.19047619047619047,2,0,[0]
4,2410,0.0590742,1,[-0.01],0.2222222222222222,2,0,[0]
4,2420,-0.04467006,1,[0.07],0.05,1,0,[0]
4,2430,-0.05095084,0,[0.03],0.1111111111111111,1,0,[1]
4,2440,-0.012309417,1,[0.06],0.0,0,0,[0]
4,2450,-0.045984223,1,[0.02],0.13636363636363635,1,0,[0]
4,2460,0.26209962,0,[0.16],0.0,0,0,[0]
4,2470,0.09255863,1,[-0.09],0.631578947368421,3,0,[1]
4,2480,0.08421163,0,[-0.09],0.6842105263157895,6,0,[0]
4,2490,0.106395915,1,[-0.1],0.5555555555555556,6,0,[0]
4,2500,-0.08047689,1,[0.09],0.05,1,0,[0]
4,2510,0.051637135,1,[-0.1],0.5555555555555556,2,0,[0]
4,2520,0.008066572,0,[-0.08],0.47058823529411764,2,0,[0]
4,2530,0.071860135,1,[0.28],0.3333333333333333,2,0,[1]
4,2540,-0.10064973,0,[0.],0.1,1,0,[1]
4,2550,0.077177435,0,[0.04],0.0,0,0,[0]
4,2560,0.043434,0,[-0.02],0.3157894736842105,2,0,[1]
4,2570,-0.074234426,1,[0.03],0.16666666666666666,2,0,[0]
4,2580,-0.05956956,0,[0.06],0.15,1,0,[1]
4,2590,0.052229818,0,[0.05],0.05555555555555555,1,0,[1]
4,2600,0.06380784,0,[-0.01],0.15789473684210525,2,0,[1]
4,2610,0.08936633,1,[0.01],0.1,2,0,[1]
4,2620,0.00021901727,0,[0.],0.0,0,0,[1]
4,2630,-0.14289246,0,[-0.01],0.19047619047619047,3,0,[1]
4,2640,-0.03812422,0,[0.06],0.0,0,0,[0]
4,2650,0.06697687,1,[-0.1],0.55,2,0,[0]
4,2660,0.13687333,1,[0.09],0.0,4,0,[1]
4,2670,-0.012119986,1,[0.],0.0,4,0,[0]
4,2680,0.07523251,1,[-0.1],0.6666666666666666,2,0,[0]
4,2690,0.023478657,0,[-0.1],0.5555555555555556,2,0,[0]
4,2700,0.041725993,0,[-0.03],0.47058823529411764,2,0,[0]
4,2710,0.07462222,1,[-0.03],0.35,2,0,[0]
