episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
19,13040,[[0.00861786]],0,[0.],0.1111111111111111,2,0,[0]
19,13050,[[0.01739262]],1,[-0.05],0.5555555555555556,3,0,[1]
19,13060,[[-0.00845325]],0,[-0.04],0.4444444444444444,2,0,[0]
19,13070,[[-0.02861084]],1,[0.01],0.0,0,0,[1]
19,13080,[[0.0089933]],0,[-0.04],0.35,1,0,[0]
19,13090,[[-0.00583518]],1,[-0.09],0.5,2,0,[1]
19,13100,[[0.00068716]],0,[-0.1],0.5789473684210527,6,0,[0]
19,13110,[[0.00521931]],1,[-0.1],0.55,6,0,[1]
19,13120,[[-0.02474064]],0,[-0.09],0.5625,2,0,[0]
19,13130,[[-0.04577398]],1,[-0.1],0.6470588235294118,2,0,[1]
19,13140,[[-0.0397301]],0,[-0.01],0.35294117647058826,2,0,[0]
19,13150,[[-0.00597651]],1,[-0.09],0.5625,2,0,[1]
19,13160,[[-0.03224475]],0,[-0.06],0.375,2,0,[0]
19,13170,[[0.00378785]],1,[-0.04],0.47058823529411764,2,0,[1]
19,13180,[[0.01427847]],0,[-0.03],0.4117647058823529,2,0,[0]
19,13190,[[0.01983607]],1,[0.02],0.058823529411764705,1,0,[1]
19,13200,[[0.07436382]],0,[-0.01],0.2777777777777778,2,0,[0]
19,13210,[[0.10929743]],1,[0.05],0.05555555555555555,1,0,[1]
19,13220,[[0.0755327]],0,[0.01],0.0,0,0,[0]
19,13230,[[0.08824889]],1,[-0.01],0.21052631578947367,2,0,[1]
19,13240,[[0.05330959]],0,[0.01],0.0,0,0,[0]
19,13250,[[0.03975283]],1,[0.02],0.0,0,0,[1]
19,13260,[[0.07042308]],0,[-0.11],0.8,3,0,[0]
19,13270,[[0.0663856]],1,[-0.11],0.6666666666666666,3,0,[1]
19,13280,[[0.08101966]],0,[-0.09],0.6666666666666666,6,0,[0]
19,13290,[[0.06718116]],1,[-0.07],0.35,6,0,[1]
19,13300,[[0.04489302]],0,[-0.1],0.7333333333333333,2,0,[0]
19,13310,[[0.0246007]],1,[-0.09],0.5625,2,0,[1]
19,13320,[[0.00145129]],0,[-0.1],0.5882352941176471,2,0,[0]
19,13330,[[0.00173164]],1,[-0.07],0.4117647058823529,2,0,[1]
19,13340,[[0.01792773]],0,[-0.05],0.29411764705882354,2,0,[0]
19,13350,[[0.01850127]],1,[-0.03],0.3888888888888889,2,0,[1]
19,13360,[[0.01353571]],0,[-0.04],0.23529411764705882,2,0,[0]
19,13370,[[0.03163538]],1,[-0.01],0.16666666666666666,2,0,[1]
19,13380,[[0.07033317]],0,[0.],0.3333333333333333,2,0,[0]
19,13390,[[0.08584879]],1,[0.05],0.0,0,0,[1]
19,13400,[[0.0904054]],0,[0.03],0.0,0,0,[0]
19,13410,[[0.07777049]],1,[0.04],0.0,0,0,[1]
19,13420,[[0.07127623]],0,[0.],0.05555555555555555,1,0,[0]
19,13430,[[0.06976333]],1,[0.01],0.05555555555555555,1,0,[1]
19,13440,[[0.05540126]],0,[0.01],0.0,0,0,[0]
19,13450,[[0.05610108]],1,[-0.1],0.65,2,0,[1]
19,13460,[[0.06324718]],0,[-0.08],0.42105263157894735,6,0,[0]
19,13470,[[0.06526688]],1,[-0.1],0.47619047619047616,6,0,[1]
19,13480,[[0.02329133]],0,[-0.09],0.6666666666666666,2,0,[0]
19,13490,[[-0.03163239]],1,[0.1],0.0,0,0,[0]
19,13500,[[-0.04670566]],0,[0.07],0.0,0,0,[1]
19,13510,[[-0.02706883]],1,[0.08],0.0,0,0,[0]
19,13520,[[-0.02413183]],0,[0.09],0.0,0,0,[1]
19,13530,[[-0.0513176]],1,[0.06],0.0,0,0,[0]
19,13540,[[-0.07148729]],0,[0.08],0.0,0,0,[1]
19,13550,[[-0.08322366]],1,[0.07],0.0,0,0,[0]
19,13560,[[-0.08661813]],0,[0.07],0.0,0,0,[1]
19,13570,[[-0.08257717]],1,[0.03],0.16666666666666666,2,0,[0]
19,13580,[[-0.09998599]],0,[0.],0.16666666666666666,2,0,[1]
19,13590,[[-0.1269506]],1,[0.06],0.05,1,0,[0]
19,13600,[[-0.12966667]],0,[0.02],0.05263157894736842,1,0,[1]
19,13610,[[-0.13819288]],1,[0.06],0.0,0,0,[0]
19,13620,[[-0.12511994]],0,[0.04],0.0,0,0,[1]
19,13630,[[-0.11932914]],1,[0.03],0.0,0,0,[0]
19,13640,[[-0.08457874]],0,[0.],0.0,4,0,[1]
19,13650,[[-0.05396971]],1,[0.01],0.0,4,0,[0]
19,13660,[[-0.07901678]],0,[0.08],0.0,0,0,[1]
19,13670,[[-0.06276665]],1,[0.01],0.0,0,0,[0]
19,13680,[[-0.05553522]],1,[-0.00415142],0.0,0,0,[1]
20,13690,[[-0.04624551]],1,[-0.06],0.375,2,0,[1]
20,13700,[[-0.0534866]],0,[-0.02],0.35294117647058826,2,0,[0]
20,13710,[[-0.01800917]],1,[-0.06],0.3333333333333333,2,0,[1]
20,13720,[[-0.04189011]],0,[-0.04],0.25,2,0,[0]
20,13730,[[-0.03342249]],1,[-0.06],0.375,2,0,[1]
20,13740,[[0.00113612]],0,[0.01],0.2222222222222222,2,0,[0]
20,13750,[[0.04970941]],1,[-0.02],0.21052631578947367,2,0,[1]
20,13760,[[0.04223165]],0,[0.02],0.05555555555555555,1,0,[0]
20,13770,[[0.01193367]],1,[-0.01],0.16666666666666666,2,0,[1]
20,13780,[[-0.00578321]],0,[0.],0.0,0,0,[0]
20,13790,[[0.01967577]],1,[-0.04],0.3888888888888889,2,0,[1]
20,13800,[[-0.01686823]],0,[0.],0.0,0,0,[0]
20,13810,[[0.00220031]],1,[-0.09],0.65,2,0,[1]
20,13820,[[0.01512393]],0,[-0.1],0.5263157894736842,6,0,[0]
20,13830,[[0.02682679]],1,[-0.09],0.5,6,0,[1]
20,13840,[[-0.00522115]],0,[-0.1],0.7857142857142857,2,0,[0]
20,13850,[[-0.03602539]],1,[-0.09],0.6875,2,0,[1]
20,13860,[[-0.04646205]],0,[-0.06],0.4,2,0,[0]
20,13870,[[-0.05238286]],1,[-0.08],0.47058823529411764,2,0,[1]
20,13880,[[-0.0639109]],0,[-0.03],0.3333333333333333,2,0,[0]
20,13890,[[-0.01372871]],1,[-0.07],0.4117647058823529,2,0,[1]
20,13900,[[-0.03202699]],0,[-0.03],0.4117647058823529,2,0,[0]
