episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
2,940,0.5978038311004639,0,0.33,1.1388888888888888,6,0,0
2,950,-0.019867155700922012,1,-0.08,0.6486486486486487,6,0,0
2,960,-0.009189844131469727,0,0.1,0.05,3,0,0
2,970,0.2488926351070404,1,0.08,0.5609756097560976,3,0,1
2,980,0.3190762400627136,0,-0.24,0.7692307692307693,8,0,1
2,990,-0.1531703770160675,1,-0.46,1.837837837837838,12,0,0
2,1000,0.05671333521604538,0,0.1,0.09523809523809523,2,0,0
2,1010,-0.2184825837612152,1,-0.78,3.8684210526315788,20,0,0
2,1020,-0.0036590956151485443,1,0.03,0.48717948717948717,7,0,0
2,1030,0.21682646870613098,0,0.0,0.75,4,0,1
2,1040,0.34495267271995544,1,0.04,0.48717948717948717,5,0,1
2,1050,0.2547098696231842,0,0.07,0.8095238095238095,5,0,1
2,1060,0.3573680520057678,1,-0.35,2.1578947368421053,13,0,1
2,1070,0.12734967470169067,0,0.09,0.08108108108108109,2,0,0
2,1080,0.2989490032196045,0,0.04,0.625,6,0,1
2,1090,0.28161150217056274,0,0.2,0.08333333333333333,2,0,0
2,1100,0.33031949400901794,0,0.21,0.025,3,0,0
2,1110,0.36967843770980835,1,0.22,0.35135135135135137,4,0,0
2,1120,0.30236685276031494,1,-0.16,0.631578947368421,7,0,1
2,1130,-0.16888928413391113,1,-0.07,0.30952380952380953,5,0,0
2,1140,0.004559427499771118,1,-0.22,0.8461538461538461,8,0,0
2,1150,0.13202859461307526,1,0.21,0.0,0,0,0
2,1160,-0.32390183210372925,1,-0.53,0.9545454545454546,11,0,0
2,1170,0.3152683973312378,0,0.01,0.6857142857142857,8,0,1
2,1180,0.49747389554977417,1,0.18,0.4318181818181818,9,0,1
2,1190,0.31838417053222656,0,-0.13,0.47368421052631576,8,0,1
2,1200,0.25673019886016846,0,-0.15,1.2702702702702702,4,0,1
2,1210,-0.24373622238636017,1,-0.12,0.19047619047619047,5,0,0
2,1220,0.2417457103729248,1,0.13,0.45,3,0,1
2,1230,0.3905922770500183,1,0.26,0.5897435897435898,7,0,1
2,1240,0.34025806188583374,1,0.21,0.5,6,0,0
2,1250,0.05417667329311371,1,-0.04,0.5897435897435898,7,0,1
2,1260,0.20078203082084656,1,0.03,0.8048780487804879,9,0,1
2,1270,0.24723275005817413,1,-0.31,1.0769230769230769,11,0,1
2,1280,-0.04090459644794464,1,-0.17,0.8,10,0,1
2,1290,0.22812281548976898,0,-0.08,1.2,4,0,1
2,1300,0.2482893317937851,0,-0.03,0.7142857142857143,4,0,1
2,1310,0.21765285730361938,1,-0.23,0.5675675675675675,7,0,1
2,1320,0.0029105544090270996,1,0.1,0.4878048780487805,8,0,0
2,1330,-0.20623371005058289,1,-0.01,0.1951219512195122,6,0,0
2,1340,0.29406073689460754,0,-0.05,0.9285714285714286,4,0,1
2,1350,0.27999138832092285,1,0.14,0.8333333333333334,8,0,1
2,1360,0.31785181164741516,1,-0.32,2.4473684210526314,14,0,1
2,1370,0.3498956859111786,0,0.24,0.6097560975609756,6,0,1
2,1380,0.3311000466346741,1,0.06,0.35714285714285715,3,0,1
2,1390,0.34650295972824097,1,0.06,0.23684210526315788,7,0,1
2,1400,0.46366575360298157,1,0.15,0.23076923076923078,5,0,1
2,1410,-0.07535207271575928,1,-0.12,0.625,9,0,0
2,1420,0.09931109100580215,0,0.22,0.02631578947368421,2,0,0
2,1430,-0.012491174042224884,1,-0.03,0.5294117647058824,5,0,0
2,1440,0.1841827630996704,0,-0.19,1.075,10,0,1
3,1450,0.19103574752807617,0,0.07,0.3333333333333333,3,0,0
3,1460,0.13228385150432587,0,0.02,0.47058823529411764,9,0,0
3,1470,0.3354835510253906,1,0.22,0.08333333333333333,2,0,1
3,1480,-0.039685361087322235,1,-0.09,0.5945945945945946,7,0,0
3,1490,-0.01719745248556137,0,0.17,0.07894736842105263,3,0,0
3,1500,0.2526817321777344,0,-0.16,0.7105263157894737,8,0,1
3,1510,-0.0556640625,1,-0.18,0.8285714285714286,9,0,0
3,1520,0.08566617965698242,0,0.1,0.08108108108108109,2,0,0
3,1530,0.23918455839157104,0,0.06,0.6486486486486487,5,0,1
3,1540,0.3154926896095276,1,0.01,0.3333333333333333,4,0,0
3,1550,0.22528767585754395,0,-0.16,0.6153846153846154,10,0,1
3,1560,-0.04118501394987106,1,0.09,0.40540540540540543,6,0,0
3,1570,-0.07242988049983978,1,-0.17,0.725,8,0,0
3,1580,0.22261583805084229,0,0.01,0.8292682926829268,4,0,1
3,1590,0.30228787660598755,1,-0.05,0.42105263157894735,7,0,1
3,1600,0.2476228028535843,1,-0.14,0.5714285714285714,6,0,1
3,1610,-0.027244456112384796,1,-0.06,0.6052631578947368,6,0,1
3,1620,0.19840818643569946,0,0.03,0.925,7,0,1
3,1630,0.30978548526763916,1,0.14,0.5714285714285714,9,0,1
3,1640,0.33401066064834595,0,-0.17,0.55,11,0,1
3,1650,0.36068081855773926,0,-0.11,0.46153846153846156,9,0,1
3,1660,0.32113778591156006,0,-0.2,0.75,8,0,1
3,1670,0.32053759694099426,0,-0.2,1.0512820512820513,9,0,1
3,1680,0.10818774998188019,1,0.12,0.0,0,0,0
3,1690,0.14190798997879028,0,0.05,0.575,4,0,1
3,1700,0.3199935853481293,1,0.29,1.7045454545454546,14,0,1
3,1710,0.25319796800613403,1,-0.09,0.7631578947368421,8,0,1
3,1720,0.016522560268640518,1,-0.04,0.6486486486486487,8,0,1
3,1730,0.19381187856197357,1,0.17,0.10256410256410256,4,0,0
3,1740,0.22141128778457642,1,0.13,0.4146341463414634,5,0,1
3,1750,0.2451791763305664,0,-0.28,0.8157894736842105,8,0,1
3,1760,0.3100152015686035,0,-0.15,0.6923076923076923,8,0,1
3,1770,-0.07625722885131836,1,-0.05,0.47368421052631576,6,0,1
3,1780,0.015290021896362305,1,0.19,0.10810810810810811,2,0,0
3,1790,0.22668702900409698,0,-0.1,0.9069767441860465,6,0,1
3,1800,0.19011899828910828,1,0.09,0.5952380952380952,6,0,1
3,1810,0.20926021039485931,0,-0.2,0.5675675675675675,7,0,1
3,1820,-0.06499052047729492,1,-0.12,0.55,10,0,1
3,1830,0.24533170461654663,0,-0.02,0.75,3,0,1
3,1840,0.25900211930274963,1,0.03,0.3157894736842105,5,0,0
3,1850,0.28573116660118103,0,-0.2,0.65,9,0,1
3,1860,-0.09533055126667023,1,-0.24,0.8461538461538461,8,0,1
3,1870,0.033145830035209656,1,0.28,0.07894736842105263,2,0,0
3,1880,0.2535099387168884,0,-0.09,0.8571428571428571,5,0,1
3,1890,0.28092509508132935,1,0.0,0.4864864864864865,8,0,0
3,1900,0.17007330060005188,1,-0.18,0.5405405405405406,7,0,1
3,1910,-0.01926499977707863,1,-0.12,0.5384615384615384,7,0,1
3,1920,0.26685622334480286,1,0.17,0.34210526315789475,6,0,0
3,1930,0.18993276357650757,0,-0.21,0.5897435897435898,8,0,1
3,1940,0.265119343996048,1,-0.13,0.625,8,0,1
3,1950,-0.14462026953697205,1,-0.06,0.46153846153846156,7,0,0
3,1960,0.027316052466630936,0,0.16,0.08108108108108109,2,0,0
3,1970,0.007034314796328545,0,0.17,0.023809523809523808,1,0,0
3,1980,0.1998864710330963,0,0.13,0.65,7,0,1
3,1990,0.2523532807826996,1,0.1,0.34210526315789475,4,0,1
3,2000,0.20559056103229523,1,-0.16,0.5,10,0,1
3,2010,-0.051407814025878906,1,0.0,0.6410256410256411,7,0,1
3,2020,0.13492919504642487,1,0.21,0.0,0,0,0
3,2030,0.06289307773113251,1,0.16,0.0,0,0,0
3,2040,0.27071794867515564,0,-0.03,0.9047619047619048,5,0,1
3,2050,0.19398370385169983,1,0.08,0.6904761904761905,8,0,1
3,2060,0.2640845477581024,1,0.14,0.24390243902439024,5,0,1
3,2070,0.22032976150512695,1,-0.22,0.625,10,0,1
3,2080,-0.10607054829597473,1,-0.08,0.6756756756756757,8,0,1
3,2090,0.20962262153625488,0,0.22,0.05128205128205128,3,0,0
3,2100,0.1896284520626068,0,0.07,0.35714285714285715,3,0,1
3,2110,0.21172407269477844,1,0.0,0.4358974358974359,6,0,1
3,2120,0.21945050358772278,1,-0.17,0.675,10,0,1
3,2130,-0.11004197597503662,1,-0.13,0.6829268292682927,10,0,1
3,2140,0.21259726583957672,0,0.14,0.5,2,0,1
3,2150,0.28602707386016846,1,0.05,0.2631578947368421,4,0,1
3,2160,0.08621647953987122,0,-0.14,0.6111111111111112,9,0,0
4,2170,0.15542559325695038,0,-0.25,1.0909090909090908,10,0,1
4,2180,0.2199925035238266,0,0.2,0.2564102564102564,7,0,0
4,2190,0.2581697106361389,1,0.14,0.23076923076923078,3,0,0
4,2200,0.20992447435855865,0,-0.18,0.775,9,0,1
4,2210,0.21005652844905853,0,-0.16,0.8205128205128205,8,0,1
4,2220,-0.04596072435379028,1,-0.12,0.5128205128205128,6,0,1
4,2230,0.03244096785783768,0,0.25,0.02702702702702703,1,0,0
4,2240,-0.07450508326292038,0,-0.03,0.13953488372093023,3,0,0
4,2250,0.32662755250930786,0,0.05,0.5121951219512195,4,0,1
4,2260,0.22883285582065582,0,0.03,0.3333333333333333,4,0,1
4,2270,0.30600476264953613,0,0.06,0.7045454545454546,8,0,1
4,2280,-0.14594396948814392,1,-0.01,0.17073170731707318,3,0,0
4,2290,0.1399085372686386,0,0.17,0.5121951219512195,6,0,1
4,2300,0.4398066997528076,1,-0.01,1.3333333333333333,12,0,0
4,2310,-0.07762977480888367,1,-0.12,0.6923076923076923,8,0,1
4,2320,0.2594515383243561,0,-0.08,0.95,5,0,1
4,2330,0.2618696093559265,1,-0.11,0.575,7,0,0
4,2340,0.26902005076408386,0,-0.25,0.6944444444444444,7,0,1
4,2350,0.31165093183517456,0,-0.14,0.525,8,0,1
4,2360,-0.09820792078971863,1,-0.18,0.725,9,0,0
4,2370,-0.10052668303251266,1,-0.38,0.9302325581395349,9,0,0
4,2380,0.032772570848464966,0,0.06,0.04878048780487805,2,0,0
4,2390,0.1505291759967804,0,0.12,0.41025641025641024,4,0,1
4,2400,0.15894071757793427,1,0.12,0.45,7,0,1
4,2410,0.2440251111984253,1,-0.18,0.6578947368421053,10,0,1
4,2420,0.2325691133737564,1,-0.13,0.5789473684210527,6,0,1
4,2430,-0.06729666143655777,1,-0.21,0.868421052631579,8,0,1
4,2440,0.12064916640520096,1,0.2,0.02631578947368421,1,0,0
4,2450,0.17866414785385132,0,0.03,0.6744186046511628,11,0,1
4,2460,0.22277042269706726,1,0.08,0.5238095238095238,5,0,1
4,2470,0.22270461916923523,1,0.0,0.4358974358974359,7,0,1
4,2480,0.30264395475387573,1,-0.16,0.5641025641025641,8,0,1
4,2490,-0.0987541526556015,1,0.01,0.358974358974359,5,0,0
4,2500,0.06561332195997238,0,0.2,0.027777777777777776,1,0,0
4,2510,-0.0180721003562212,0,0.05,0.11627906976744186,2,0,0
4,2520,0.2826380729675293,0,0.02,0.6,4,0,1
4,2530,0.1915985345840454,1,0.16,0.30952380952380953,4,0,1
4,2540,0.23171694576740265,1,0.01,0.45,9,0,1
4,2550,-0.09763442724943161,1,0.01,0.5384615384615384,6,0,0
4,2560,-0.12413766980171204,1,-0.16,0.8205128205128205,9,0,1
4,2570,0.04857242852449417,1,0.18,0.02702702702702703,1,0,0
4,2580,0.29618996381759644,0,0.08,0.8863636363636364,5,0,1
4,2590,0.2247275561094284,0,0.24,0.47619047619047616,4,0,1
4,2600,0.327902227640152,1,0.19,0.5,9,0,1
4,2610,0.3019627332687378,1,0.21,0.23684210526315788,5,0,1
4,2620,-0.09566229581832886,1,0.0,0.5128205128205128,6,0,1
4,2630,0.16523213684558868,0,0.2,0.07142857142857142,5,0,0
4,2640,-0.15450480580329895,1,-0.05,0.075,2,0,0
4,2650,0.28876611590385437,0,0.0,0.6904761904761905,4,0,1
4,2660,0.22382007539272308,1,0.11,0.15384615384615385,5,0,1
4,2670,0.15934880077838898,1,0.16,0.2619047619047619,5,0,1
4,2680,0.17728570103645325,1,0.17,0.813953488372093,10,0,1
4,2690,0.22881591320037842,1,0.05,0.525,8,0,1
4,2700,0.22760048508644104,1,-0.16,0.5128205128205128,8,0,1
4,2710,0.22553938627243042,0,-0.3,0.925,12,0,1
4,2720,-0.09722668677568436,1,-0.16,0.65,9,0,1
4,2730,-0.060864776372909546,1,0.12,0.07317073170731707,2,0,0
4,2740,0.15597915649414062,1,0.23,0.17073170731707318,5,0,1
4,2750,0.3279912769794464,1,0.09,0.3076923076923077,7,0,1
4,2760,0.3026084899902344,1,-0.17,0.6,8,0,1
4,2770,-0.08211302757263184,1,-0.21,0.625,7,0,1
4,2780,0.06146373599767685,1,0.12,0.07692307692307693,1,0,0
4,2790,0.15823687613010406,0,0.01,0.6097560975609756,4,0,1
4,2800,0.11982768028974533,1,0.15,0.38095238095238093,3,0,1
4,2810,0.12910538911819458,1,0.11,0.28205128205128205,8,0,1
4,2820,0.2936054468154907,1,-0.22,0.725,9,0,1
4,2830,-0.05854944512248039,1,-0.17,0.631578947368421,6,0,1
4,2840,0.2395029217004776,1,0.16,0.46153846153846156,8,0,1
4,2850,0.2375178039073944,1,0.01,0.675,9,0,1
4,2860,0.28776660561561584,1,0.18,0.2631578947368421,5,0,1
4,2870,-0.1685466468334198,1,-0.5,1.8974358974358974,13,0,0
4,2880,0.048772282898426056,0,0.49,0.575,7,0,1
5,2890,0.1869763880968094,0,0.02,0.625,4,0,0
5,2900,0.08496148139238358,0,0.21,0.0,2,0,0
5,2910,-0.06877954304218292,0,0.13,0.024390243902439025,1,0,0
5,2920,-0.10217583179473877,1,-0.17,0.631578947368421,7,0,0
5,2930,0.03560689836740494,0,0.15,0.05405405405405406,1,0,0
5,2940,0.1756693571805954,0,0.11,0.225,3,0,1
5,2950,0.1727754920721054,1,0.21,0.5,3,0,1
5,2960,0.20667096972465515,1,-0.16,0.5675675675675675,7,0,1
5,2970,-0.1275729537010193,1,-0.23,0.9210526315789473,8,0,1
5,2980,-0.09452874958515167,1,-0.25,0.7073170731707317,8,0,0
5,2990,-0.0871884748339653,1,-0.17,0.7073170731707317,9,0,0
5,3000,-0.049591951072216034,0,0.17,0.024390243902439025,2,0,0
5,3010,0.3139213025569916,0,-0.06,0.7857142857142857,4,0,1
5,3020,0.22825495898723602,0,0.2,0.38095238095238093,3,0,1
5,3030,0.1761804223060608,1,0.17,0.2619047619047619,4,0,1
5,3040,0.1338287889957428,1,-0.18,0.5945945945945946,9,0,1
5,3050,0.17353829741477966,1,-0.18,0.7,10,0,1
5,3060,-0.10449828952550888,1,-0.22,0.8205128205128205,8,0,1
5,3070,0.3098885416984558,0,-0.05,1.0731707317073171,4,0,1
5,3080,-0.1572287529706955,1,-0.05,0.09302325581395349,7,0,0
5,3090,0.15361420810222626,1,0.16,0.475,5,0,1
5,3100,0.22883161902427673,1,0.17,0.2926829268292683,6,0,1
5,3110,0.26708656549453735,1,-0.22,0.675,9,0,1
5,3120,0.25492098927497864,1,-0.13,0.675,7,0,1
5,3130,0.27164071798324585,1,-0.19,0.8205128205128205,9,0,1
5,3140,0.24544547498226166,1,-0.17,0.625,9,0,1
5,3150,0.027660973370075226,1,0.22,0.05405405405405406,2,0,0
5,3160,-0.05012965202331543,1,0.06,0.09302325581395349,2,0,0
5,3170,-0.06327933818101883,0,0.01,0.13953488372093023,6,0,0
5,3180,0.1324225664138794,0,0.16,0.425,4,0,1
5,3190,0.15541088581085205,1,0.11,0.18421052631578946,5,0,1
5,3200,0.15487590432167053,1,-0.19,0.6388888888888888,7,0,1
5,3210,-0.09462350606918335,1,-0.13,0.7631578947368421,8,0,1
5,3220,-0.023979462683200836,1,0.16,0.1282051282051282,3,0,0
5,3230,-0.05635742098093033,0,0.06,0.06818181818181818,2,0,0
5,3240,0.172529935836792,0,0.23,0.55,6,0,1
5,3250,0.1420118808746338,0,0.23,0.3333333333333333,4,0,1
5,3260,0.15112219750881195,0,0.22,0.21428571428571427,7,0,1
5,3270,0.1564600020647049,1,0.16,0.42857142857142855,5,0,1
5,3280,0.17382052540779114,1,0.29,0.325,7,0,1
5,3290,0.32945507764816284,1,0.06,0.3333333333333333,7,0,1
5,3300,0.1957775354385376,1,-0.16,0.6153846153846154,8,0,1
5,3310,0.19262896478176117,1,-0.2,0.6923076923076923,9,0,1
5,3320,0.18833297491073608,1,-0.22,0.8,10,0,1
5,3330,-0.162845641374588,1,-0.21,0.7948717948717948,8,0,0
5,3340,-0.1489255130290985,1,-0.3,0.825,9,0,0
5,3350,-0.10144946724176407,1,-0.16,0.625,9,0,0
5,3360,-0.14747825264930725,1,-0.28,0.9210526315789473,9,0,0
5,3370,-0.07489925622940063,1,-0.19,0.6666666666666666,6,0,1
5,3380,0.14476236701011658,0,0.04,0.45,3,0,1
5,3390,0.20282253623008728,1,0.13,0.3333333333333333,5,0,1
5,3400,0.25517067313194275,1,-0.26,0.8974358974358975,11,0,1
5,3410,-0.10429242253303528,1,-0.18,0.7631578947368421,7,0,1
5,3420,0.004752542357891798,0,0.2,0.07894736842105263,2,0,0
5,3430,-0.04108571261167526,0,0.03,0.046511627906976744,2,0,0
5,3440,0.24929919838905334,0,0.06,0.6904761904761905,8,0,1
5,3450,-0.17496031522750854,1,0.01,0.07142857142857142,2,0,0
5,3460,0.18856719136238098,1,0.03,1.0227272727272727,12,0,1
5,3470,0.18634293973445892,1,-0.15,0.8,10,0,1
5,3480,-0.08817486464977264,1,-0.1,0.717948717948718,8,0,1
5,3490,0.030980993062257767,1,0.17,0.10526315789473684,2,0,0
5,3500,0.21679526567459106,0,-0.1,0.9090909090909091,7,0,1
5,3510,0.20744654536247253,1,0.12,0.6428571428571429,5,0,1
5,3520,0.28515559434890747,1,0.12,0.35,6,0,1
5,3530,0.22285869717597961,1,0.11,0.475,10,0,1
5,3540,0.20214499533176422,1,-0.2,0.8,11,0,1
5,3550,-0.15859943628311157,1,-0.12,0.6341463414634146,8,0,0
5,3560,0.16660122573375702,0,0.29,0.3902439024390244,5,0,1
5,3570,0.10487908869981766,1,0.14,0.3076923076923077,5,0,1
5,3580,0.18324275314807892,1,-0.23,0.725,11,0,1
5,3590,-0.07550312578678131,1,-0.16,0.6842105263157895,8,0,1
5,3600,0.07494896650314331,1,-0.17,0.7894736842105263,7,0,1
6,3610,-0.0527031384408474,1,-0.04,0.2413793103448276,3,0,0
6,3620,-0.12900543212890625,1,-0.24,0.8461538461538461,11,0,0
6,3630,0.10969571769237518,0,0.11,0.825,6,0,1
6,3640,0.13122785091400146,1,0.23,0.2857142857142857,6,0,1
6,3650,0.21081608533859253,1,0.05,0.5,8,0,0
6,3660,-0.058826301246881485,1,-0.03,0.425,6,0,1
6,3670,0.09461694955825806,1,0.28,0.0,0,0,0
6,3680,0.2661217153072357,0,-0.12,0.9047619047619048,4,0,1
6,3690,0.16239556670188904,1,0.14,0.5952380952380952,6,0,1
6,3700,0.20072834193706512,0,-0.25,0.7777777777777778,9,0,1
6,3710,0.272302508354187,0,-0.21,0.7,12,0,1
6,3720,0.26427480578422546,0,-0.14,0.65,10,0,1
6,3730,0.2794496715068817,0,-0.11,0.525,9,0,1
6,3740,0.2566758990287781,0,-0.15,0.5135135135135135,7,0,1
6,3750,-0.05038087069988251,1,-0.08,0.5,6,0,0
6,3760,-0.10701876878738403,1,-0.16,0.6486486486486487,7,0,1
6,3770,-0.10763075202703476,1,0.04,0.125,4,0,0
6,3780,0.1873469054698944,0,0.09,0.5641025641025641,5,0,1
6,3790,0.17874005436897278,1,0.01,0.42105263157894735,5,0,1
6,3800,0.14107421040534973,0,-0.22,0.675,12,0,1
6,3810,-0.18911553919315338,1,0.04,0.5263157894736842,8,0,0
6,3820,0.17516854405403137,0,-0.16,0.9512195121951219,9,0,1
6,3830,0.1864393800497055,0,-0.19,1.075,12,0,1
6,3840,-0.05712459608912468,1,-0.09,0.5853658536585366,6,0,1
6,3850,-0.1192476749420166,1,-0.22,0.8157894736842105,7,0,1
6,3860,-0.05278544872999191,1,0.05,0.07142857142857142,3,0,0
6,3870,0.1678084433078766,0,-0.03,0.5853658536585366,4,0,1
6,3880,0.17993000149726868,1,-0.01,0.475,6,0,1
6,3890,0.16237248480319977,1,0.09,0.45,10,0,1
6,3900,0.1829870343208313,0,-0.26,0.875,11,0,1
6,3910,0.1949300318956375,1,-0.11,0.575,10,0,1
6,3920,0.22157402336597443,1,-0.09,0.5526315789473685,9,0,1
6,3930,0.23767125606536865,1,0.13,0.4,7,0,0
6,3940,0.2692202031612396,1,0.11,0.3684210526315789,6,0,1
6,3950,0.22584255039691925,1,-0.15,0.575,9,0,1
6,3960,-0.20504099130630493,1,-0.21,0.7948717948717948,8,0,1
6,3970,0.030468080192804337,1,0.19,0.05128205128205128,1,0,0
6,3980,0.1936110556125641,0,0.21,0.05,6,0,1
6,3990,0.13615697622299194,1,0.05,0.4358974358974359,5,0,1
6,4000,0.23545867204666138,1,0.12,0.5121951219512195,8,0,1
6,4010,0.21930384635925293,1,-0.12,0.525,9,0,1
6,4020,-0.09850141406059265,1,-0.17,0.6842105263157895,8,0,1
6,4030,-0.10339724272489548,1,0.14,0.025,1,0,0
6,4040,0.26166197657585144,0,0.06,0.9090909090909091,4,0,1
6,4050,0.15118220448493958,0,0.09,0.6585365853658537,5,0,1
